,date,store_id,cat_id,sales
32813,2015-11-21,CA_3,HOBBIES,2803.37
32814,2015-11-22,CA_3,HOBBIES,3194.44
32815,2015-11-23,CA_3,HOBBIES,2435.1
32816,2015-11-24,CA_3,HOBBIES,2384.05
32817,2015-11-25,CA_3,HOBBIES,2249.57
32818,2015-11-26,CA_3,HOBBIES,1149.4
32819,2015-11-27,CA_3,HOBBIES,1509.83
32820,2015-11-28,CA_3,HOBBIES,2007.67
32821,2015-11-29,CA_3,HOBBIES,2333.97
32822,2015-11-30,CA_3,HOBBIES,2272.84
32823,2015-12-01,CA_3,HOBBIES,2542.93
32824,2015-12-02,CA_3,HOBBIES,2292.54
32825,2015-12-03,CA_3,HOBBIES,2433.56
32826,2015-12-04,CA_3,HOBBIES,2549.89
32827,2015-12-05,CA_3,HOBBIES,3186.33
32828,2015-12-06,CA_3,HOBBIES,2691.25
32829,2015-12-07,CA_3,HOBBIES,2038.89
32830,2015-12-08,CA_3,HOBBIES,2245.33
32831,2015-12-09,CA_3,HOBBIES,2084.13
32832,2015-12-10,CA_3,HOBBIES,2237.97
32833,2015-12-11,CA_3,HOBBIES,2446.56
32834,2015-12-12,CA_3,HOBBIES,2871.84
32835,2015-12-13,CA_3,HOBBIES,2720.75
32836,2015-12-14,CA_3,HOBBIES,2308.26
32837,2015-12-15,CA_3,HOBBIES,1985.35
32838,2015-12-16,CA_3,HOBBIES,2287.32
32839,2015-12-17,CA_3,HOBBIES,2372.08
32840,2015-12-18,CA_3,HOBBIES,2405.86
32841,2015-12-19,CA_3,HOBBIES,2759.74
32842,2015-12-20,CA_3,HOBBIES,3075.41
32843,2015-12-21,CA_3,HOBBIES,2107.98
32844,2015-12-22,CA_3,HOBBIES,2495.73
32845,2015-12-23,CA_3,HOBBIES,2185.95
32846,2015-12-24,CA_3,HOBBIES,1904.15
32847,2015-12-25,CA_3,HOBBIES,0.0
32848,2015-12-26,CA_3,HOBBIES,2990.35
32849,2015-12-27,CA_3,HOBBIES,2879.38
32850,2015-12-28,CA_3,HOBBIES,2234.83
32851,2015-12-29,CA_3,HOBBIES,1939.12
32852,2015-12-30,CA_3,HOBBIES,2138.17
32853,2015-12-31,CA_3,HOBBIES,2175.81
32854,2016-01-01,CA_3,HOBBIES,1816.05
32855,2016-01-02,CA_3,HOBBIES,3002.6
32856,2016-01-03,CA_3,HOBBIES,2726.1
32857,2016-01-04,CA_3,HOBBIES,2241.19
32858,2016-01-05,CA_3,HOBBIES,2684.5
32859,2016-01-06,CA_3,HOBBIES,1924.54
32860,2016-01-07,CA_3,HOBBIES,1986.71
32861,2016-01-08,CA_3,HOBBIES,1693.89
32862,2016-01-09,CA_3,HOBBIES,2844.71
32863,2016-01-10,CA_3,HOBBIES,2866.91
32864,2016-01-11,CA_3,HOBBIES,2061.59
32865,2016-01-12,CA_3,HOBBIES,1794.72
32866,2016-01-13,CA_3,HOBBIES,2153.89
32867,2016-01-14,CA_3,HOBBIES,2305.11
32868,2016-01-15,CA_3,HOBBIES,2065.31
32869,2016-01-16,CA_3,HOBBIES,2635.78
32870,2016-01-17,CA_3,HOBBIES,3102.96
32871,2016-01-18,CA_3,HOBBIES,1983.28
32872,2016-01-19,CA_3,HOBBIES,1865.43
32873,2016-01-20,CA_3,HOBBIES,1865.14
32874,2016-01-21,CA_3,HOBBIES,2069.15
32875,2016-01-22,CA_3,HOBBIES,1969.07
32876,2016-01-23,CA_3,HOBBIES,2683.18
32877,2016-01-24,CA_3,HOBBIES,2921.24
32878,2016-01-25,CA_3,HOBBIES,2424.86
32879,2016-01-26,CA_3,HOBBIES,2133.74
32880,2016-01-27,CA_3,HOBBIES,2223.07
32881,2016-01-28,CA_3,HOBBIES,2119.14
32882,2016-01-29,CA_3,HOBBIES,2228.1
32883,2016-01-30,CA_3,HOBBIES,3100.7200000000003
32884,2016-01-31,CA_3,HOBBIES,3480.53
32885,2016-02-01,CA_3,HOBBIES,2539.96
32886,2016-02-02,CA_3,HOBBIES,2455.75
32887,2016-02-03,CA_3,HOBBIES,1971.93
32888,2016-02-04,CA_3,HOBBIES,2817.66
32889,2016-02-05,CA_3,HOBBIES,2087.01
32890,2016-02-06,CA_3,HOBBIES,2874.91
32891,2016-02-07,CA_3,HOBBIES,2261.83
32892,2016-02-08,CA_3,HOBBIES,2311.02
32893,2016-02-09,CA_3,HOBBIES,2188.88
32894,2016-02-10,CA_3,HOBBIES,2007.41
32895,2016-02-11,CA_3,HOBBIES,2652.15
32896,2016-02-12,CA_3,HOBBIES,2122.38
32897,2016-02-13,CA_3,HOBBIES,2827.31
32898,2016-02-14,CA_3,HOBBIES,2326.38
32899,2016-02-15,CA_3,HOBBIES,2942.06
32900,2016-02-16,CA_3,HOBBIES,2530.38
32901,2016-02-17,CA_3,HOBBIES,2105.59
32902,2016-02-18,CA_3,HOBBIES,2482.56
32903,2016-02-19,CA_3,HOBBIES,2214.57
32904,2016-02-20,CA_3,HOBBIES,2805.73
32905,2016-02-21,CA_3,HOBBIES,3004.75
32906,2016-02-22,CA_3,HOBBIES,2120.75
32907,2016-02-23,CA_3,HOBBIES,2321.93
32908,2016-02-24,CA_3,HOBBIES,2245.74
32909,2016-02-25,CA_3,HOBBIES,2263.93
32910,2016-02-26,CA_3,HOBBIES,2530.99
32911,2016-02-27,CA_3,HOBBIES,2623.5
32912,2016-02-28,CA_3,HOBBIES,3143.15
32913,2016-02-29,CA_3,HOBBIES,2438.82
32914,2016-03-01,CA_3,HOBBIES,2539.32
32915,2016-03-02,CA_3,HOBBIES,2346.74
32916,2016-03-03,CA_3,HOBBIES,2158.09
32917,2016-03-04,CA_3,HOBBIES,2037.13
32918,2016-03-05,CA_3,HOBBIES,2781.61
32919,2016-03-06,CA_3,HOBBIES,3159.25
32920,2016-03-07,CA_3,HOBBIES,2203.05
32921,2016-03-08,CA_3,HOBBIES,2194.46
32922,2016-03-09,CA_3,HOBBIES,2386.18
32923,2016-03-10,CA_3,HOBBIES,2075.74
32924,2016-03-11,CA_3,HOBBIES,2295.41
32925,2016-03-12,CA_3,HOBBIES,3111.53
32926,2016-03-13,CA_3,HOBBIES,2749.9
32927,2016-03-14,CA_3,HOBBIES,2515.26
32928,2016-03-15,CA_3,HOBBIES,1995.13
32929,2016-03-16,CA_3,HOBBIES,2812.85
32930,2016-03-17,CA_3,HOBBIES,2070.93
32931,2016-03-18,CA_3,HOBBIES,2341.61
32932,2016-03-19,CA_3,HOBBIES,2828.67
32933,2016-03-20,CA_3,HOBBIES,3485.5
32934,2016-03-21,CA_3,HOBBIES,2323.82
32935,2016-03-22,CA_3,HOBBIES,1970.07
32936,2016-03-23,CA_3,HOBBIES,2130.38
32937,2016-03-24,CA_3,HOBBIES,2359.68
32938,2016-03-25,CA_3,HOBBIES,2499.01
32939,2016-03-26,CA_3,HOBBIES,2799.98
32940,2016-03-27,CA_3,HOBBIES,2661.57
32941,2016-03-28,CA_3,HOBBIES,2360.94
32942,2016-03-29,CA_3,HOBBIES,2101.04
32943,2016-03-30,CA_3,HOBBIES,2155.12
32944,2016-03-31,CA_3,HOBBIES,2322.56
32945,2016-04-01,CA_3,HOBBIES,2717.01
32946,2016-04-02,CA_3,HOBBIES,2700.91
32947,2016-04-03,CA_3,HOBBIES,2898.37
32948,2016-04-04,CA_3,HOBBIES,2683.2
32949,2016-04-05,CA_3,HOBBIES,2183.52
32950,2016-04-06,CA_3,HOBBIES,2039.81
32951,2016-04-07,CA_3,HOBBIES,2057.62
32952,2016-04-08,CA_3,HOBBIES,2303.15
32953,2016-04-09,CA_3,HOBBIES,2797.66
32954,2016-04-10,CA_3,HOBBIES,2992.89
32955,2016-04-11,CA_3,HOBBIES,2405.61
32956,2016-04-12,CA_3,HOBBIES,1707.44
32957,2016-04-13,CA_3,HOBBIES,1858.63
32958,2016-04-14,CA_3,HOBBIES,2588.02
32959,2016-04-15,CA_3,HOBBIES,1828.58
32960,2016-04-16,CA_3,HOBBIES,2678.53
32961,2016-04-17,CA_3,HOBBIES,2925.11
32962,2016-04-18,CA_3,HOBBIES,2189.11
32963,2016-04-19,CA_3,HOBBIES,2328.75
32964,2016-04-20,CA_3,HOBBIES,2633.39
32965,2016-04-21,CA_3,HOBBIES,1919.14
32966,2016-04-22,CA_3,HOBBIES,2255.63
32967,2016-04-23,CA_3,HOBBIES,3322.71
32968,2016-04-24,CA_3,HOBBIES,3355.61
32969,2016-04-25,CA_3,HOBBIES,2627.43
32970,2016-04-26,CA_3,HOBBIES,2395.96
32971,2016-04-27,CA_3,HOBBIES,2296.25
32972,2016-04-28,CA_3,HOBBIES,2169.1
32973,2016-04-29,CA_3,HOBBIES,2305.18
32974,2016-04-30,CA_3,HOBBIES,3371.03
32975,2016-05-01,CA_3,HOBBIES,3174.86
32976,2016-05-02,CA_3,HOBBIES,2431.96
32977,2016-05-03,CA_3,HOBBIES,2324.9
32978,2016-05-04,CA_3,HOBBIES,2732.4700000000003
32979,2016-05-05,CA_3,HOBBIES,2463.31
32980,2016-05-06,CA_3,HOBBIES,1873.85
32981,2016-05-07,CA_3,HOBBIES,3100.75
32982,2016-05-08,CA_3,HOBBIES,2362.28
32983,2016-05-09,CA_3,HOBBIES,2372.52
32984,2016-05-10,CA_3,HOBBIES,2227.36
32985,2016-05-11,CA_3,HOBBIES,2670.52
32986,2016-05-12,CA_3,HOBBIES,1882.89
32987,2016-05-13,CA_3,HOBBIES,2479.91
32988,2016-05-14,CA_3,HOBBIES,3249.79
32989,2016-05-15,CA_3,HOBBIES,2896.8
32990,2016-05-16,CA_3,HOBBIES,2104.53
32991,2016-05-17,CA_3,HOBBIES,2318.88
32992,2016-05-18,CA_3,HOBBIES,2458.45
32993,2016-05-19,CA_3,HOBBIES,2323.7200000000003
32994,2016-05-20,CA_3,HOBBIES,2414.88
32995,2016-05-21,CA_3,HOBBIES,2882.31
32996,2016-05-22,CA_3,HOBBIES,2893.41
32997,2011-01-29,CA_3,HOUSEHOLD,3243.83
32998,2011-01-30,CA_3,HOUSEHOLD,3624.94
32999,2011-01-31,CA_3,HOUSEHOLD,2659.58
33000,2011-02-01,CA_3,HOUSEHOLD,3025.46
33001,2011-02-02,CA_3,HOUSEHOLD,2843.39
33002,2011-02-03,CA_3,HOUSEHOLD,2802.33
33003,2011-02-04,CA_3,HOUSEHOLD,3279.37
33004,2011-02-05,CA_3,HOUSEHOLD,3832.28
33005,2011-02-06,CA_3,HOUSEHOLD,3615.43
33006,2011-02-07,CA_3,HOUSEHOLD,3092.17
33007,2011-02-08,CA_3,HOUSEHOLD,2751.12
33008,2011-02-09,CA_3,HOUSEHOLD,2570.7
33009,2011-02-10,CA_3,HOUSEHOLD,2847.14
33010,2011-02-11,CA_3,HOUSEHOLD,3517.4
33011,2011-02-12,CA_3,HOUSEHOLD,4009.14
33012,2011-02-13,CA_3,HOUSEHOLD,4202.24
33013,2011-02-14,CA_3,HOUSEHOLD,2480.71
33014,2011-02-15,CA_3,HOUSEHOLD,3245.27
33015,2011-02-16,CA_3,HOUSEHOLD,3305.19
33016,2011-02-17,CA_3,HOUSEHOLD,2795.63
33017,2011-02-18,CA_3,HOUSEHOLD,2896.54
33018,2011-02-19,CA_3,HOUSEHOLD,4396.92
33019,2011-02-20,CA_3,HOUSEHOLD,4737.35
33020,2011-02-21,CA_3,HOUSEHOLD,4324.39
33021,2011-02-22,CA_3,HOUSEHOLD,3466.41
33022,2011-02-23,CA_3,HOUSEHOLD,2798.53
33023,2011-02-24,CA_3,HOUSEHOLD,2824.13
33024,2011-02-25,CA_3,HOUSEHOLD,3036.78
33025,2011-02-26,CA_3,HOUSEHOLD,4290.05
33026,2011-02-27,CA_3,HOUSEHOLD,4071.72
33027,2011-02-28,CA_3,HOUSEHOLD,3479.91
33028,2011-03-01,CA_3,HOUSEHOLD,2854.95
33029,2011-03-02,CA_3,HOUSEHOLD,3158.85
33030,2011-03-03,CA_3,HOUSEHOLD,3016.32
33031,2011-03-04,CA_3,HOUSEHOLD,2710.93
33032,2011-03-05,CA_3,HOUSEHOLD,3919.49
33033,2011-03-06,CA_3,HOUSEHOLD,4689.64
33034,2011-03-07,CA_3,HOUSEHOLD,3257.1
33035,2011-03-08,CA_3,HOUSEHOLD,2971.69
33036,2011-03-09,CA_3,HOUSEHOLD,2614.85
33037,2011-03-10,CA_3,HOUSEHOLD,3125.03
33038,2011-03-11,CA_3,HOUSEHOLD,3330.42
33039,2011-03-12,CA_3,HOUSEHOLD,4244.3
33040,2011-03-13,CA_3,HOUSEHOLD,4775.2
33041,2011-03-14,CA_3,HOUSEHOLD,3262.42
33042,2011-03-15,CA_3,HOUSEHOLD,3100.77
33043,2011-03-16,CA_3,HOUSEHOLD,3263.0
33044,2011-03-17,CA_3,HOUSEHOLD,3387.24
33045,2011-03-18,CA_3,HOUSEHOLD,3204.78
33046,2011-03-19,CA_3,HOUSEHOLD,4899.02
33047,2011-03-20,CA_3,HOUSEHOLD,4971.78
33048,2011-03-21,CA_3,HOUSEHOLD,3949.37
33049,2011-03-22,CA_3,HOUSEHOLD,3064.84
33050,2011-03-23,CA_3,HOUSEHOLD,2789.98
33051,2011-03-24,CA_3,HOUSEHOLD,2437.29
33052,2011-03-25,CA_3,HOUSEHOLD,3376.62
33053,2011-03-26,CA_3,HOUSEHOLD,4326.6
33054,2011-03-27,CA_3,HOUSEHOLD,4383.26
33055,2011-03-28,CA_3,HOUSEHOLD,3423.71
33056,2011-03-29,CA_3,HOUSEHOLD,2608.2
33057,2011-03-30,CA_3,HOUSEHOLD,2846.62
33058,2011-03-31,CA_3,HOUSEHOLD,2815.5
33059,2011-04-01,CA_3,HOUSEHOLD,3464.09
33060,2011-04-02,CA_3,HOUSEHOLD,4577.76
33061,2011-04-03,CA_3,HOUSEHOLD,4629.0
33062,2011-04-04,CA_3,HOUSEHOLD,3790.58
33063,2011-04-05,CA_3,HOUSEHOLD,3485.46
33064,2011-04-06,CA_3,HOUSEHOLD,3286.1
33065,2011-04-07,CA_3,HOUSEHOLD,2975.78
33066,2011-04-08,CA_3,HOUSEHOLD,3441.43
33067,2011-04-09,CA_3,HOUSEHOLD,4467.29
33068,2011-04-10,CA_3,HOUSEHOLD,5014.860000000001
33069,2011-04-11,CA_3,HOUSEHOLD,3569.62
33070,2011-04-12,CA_3,HOUSEHOLD,2938.78
33071,2011-04-13,CA_3,HOUSEHOLD,2843.73
33072,2011-04-14,CA_3,HOUSEHOLD,3263.86
33073,2011-04-15,CA_3,HOUSEHOLD,3759.49
33074,2011-04-16,CA_3,HOUSEHOLD,4776.41
33075,2011-04-17,CA_3,HOUSEHOLD,4949.13
33076,2011-04-18,CA_3,HOUSEHOLD,3515.32
33077,2011-04-19,CA_3,HOUSEHOLD,3008.18
33078,2011-04-20,CA_3,HOUSEHOLD,3379.44
33079,2011-04-21,CA_3,HOUSEHOLD,2887.07
33080,2011-04-22,CA_3,HOUSEHOLD,3778.13
33081,2011-04-23,CA_3,HOUSEHOLD,4163.01
33082,2011-04-24,CA_3,HOUSEHOLD,4172.4
33083,2011-04-25,CA_3,HOUSEHOLD,3146.88
33084,2011-04-26,CA_3,HOUSEHOLD,3458.38
33085,2011-04-27,CA_3,HOUSEHOLD,3024.44
33086,2011-04-28,CA_3,HOUSEHOLD,3039.28
33087,2011-04-29,CA_3,HOUSEHOLD,3455.99
33088,2011-04-30,CA_3,HOUSEHOLD,4160.04
33089,2011-05-01,CA_3,HOUSEHOLD,4082.14
33090,2011-05-02,CA_3,HOUSEHOLD,4072.85
33091,2011-05-03,CA_3,HOUSEHOLD,3708.83
33092,2011-05-04,CA_3,HOUSEHOLD,3245.24
33093,2011-05-05,CA_3,HOUSEHOLD,2829.24
33094,2011-05-06,CA_3,HOUSEHOLD,3775.63
33095,2011-05-07,CA_3,HOUSEHOLD,3834.28
33096,2011-05-08,CA_3,HOUSEHOLD,3611.87
33097,2011-05-09,CA_3,HOUSEHOLD,3659.59
33098,2011-05-10,CA_3,HOUSEHOLD,3045.14
33099,2011-05-11,CA_3,HOUSEHOLD,3408.17
33100,2011-05-12,CA_3,HOUSEHOLD,3153.58
33101,2011-05-13,CA_3,HOUSEHOLD,3896.03
33102,2011-05-14,CA_3,HOUSEHOLD,4287.93
33103,2011-05-15,CA_3,HOUSEHOLD,4466.93
33104,2011-05-16,CA_3,HOUSEHOLD,3622.37
33105,2011-05-17,CA_3,HOUSEHOLD,3369.43
33106,2011-05-18,CA_3,HOUSEHOLD,3050.57
33107,2011-05-19,CA_3,HOUSEHOLD,3227.72
33108,2011-05-20,CA_3,HOUSEHOLD,3578.53
33109,2011-05-21,CA_3,HOUSEHOLD,4289.15
33110,2011-05-22,CA_3,HOUSEHOLD,4068.55
33111,2011-05-23,CA_3,HOUSEHOLD,3203.43
33112,2011-05-24,CA_3,HOUSEHOLD,2600.11
33113,2011-05-25,CA_3,HOUSEHOLD,2971.83
33114,2011-05-26,CA_3,HOUSEHOLD,3080.73
33115,2011-05-27,CA_3,HOUSEHOLD,3100.9
33116,2011-05-28,CA_3,HOUSEHOLD,3558.67
33117,2011-05-29,CA_3,HOUSEHOLD,3827.13
33118,2011-05-30,CA_3,HOUSEHOLD,4185.19
33119,2011-05-31,CA_3,HOUSEHOLD,3285.21
33120,2011-06-01,CA_3,HOUSEHOLD,3645.83
33121,2011-06-02,CA_3,HOUSEHOLD,3356.2200000000003
33122,2011-06-03,CA_3,HOUSEHOLD,3825.49
33123,2011-06-04,CA_3,HOUSEHOLD,4820.21
33124,2011-06-05,CA_3,HOUSEHOLD,4562.8
33125,2011-06-06,CA_3,HOUSEHOLD,4157.2
33126,2011-06-07,CA_3,HOUSEHOLD,3439.1
33127,2011-06-08,CA_3,HOUSEHOLD,3215.05
33128,2011-06-09,CA_3,HOUSEHOLD,3352.66
33129,2011-06-10,CA_3,HOUSEHOLD,3738.63
33130,2011-06-11,CA_3,HOUSEHOLD,4286.54
33131,2011-06-12,CA_3,HOUSEHOLD,4478.59
33132,2011-06-13,CA_3,HOUSEHOLD,3883.89
33133,2011-06-14,CA_3,HOUSEHOLD,3621.1
33134,2011-06-15,CA_3,HOUSEHOLD,3471.96
33135,2011-06-16,CA_3,HOUSEHOLD,3385.28
33136,2011-06-17,CA_3,HOUSEHOLD,3474.6
33137,2011-06-18,CA_3,HOUSEHOLD,4038.44
33138,2011-06-19,CA_3,HOUSEHOLD,4305.12
33139,2011-06-20,CA_3,HOUSEHOLD,3751.69
33140,2011-06-21,CA_3,HOUSEHOLD,3182.26
33141,2011-06-22,CA_3,HOUSEHOLD,3617.83
33142,2011-06-23,CA_3,HOUSEHOLD,3467.61
33143,2011-06-24,CA_3,HOUSEHOLD,3515.69
33144,2011-06-25,CA_3,HOUSEHOLD,4031.68
33145,2011-06-26,CA_3,HOUSEHOLD,4332.73
33146,2011-06-27,CA_3,HOUSEHOLD,3082.99
33147,2011-06-28,CA_3,HOUSEHOLD,2987.42
33148,2011-06-29,CA_3,HOUSEHOLD,3420.2
33149,2011-06-30,CA_3,HOUSEHOLD,3091.68
33150,2011-07-01,CA_3,HOUSEHOLD,4378.25
33151,2011-07-02,CA_3,HOUSEHOLD,4631.64
33152,2011-07-03,CA_3,HOUSEHOLD,4052.67
33153,2011-07-04,CA_3,HOUSEHOLD,3652.64
33154,2011-07-05,CA_3,HOUSEHOLD,3711.38
33155,2011-07-06,CA_3,HOUSEHOLD,3993.61
33156,2011-07-07,CA_3,HOUSEHOLD,3915.87
33157,2011-07-08,CA_3,HOUSEHOLD,3862.47
33158,2011-07-09,CA_3,HOUSEHOLD,4781.9800000000005
33159,2011-07-10,CA_3,HOUSEHOLD,4657.29
33160,2011-07-11,CA_3,HOUSEHOLD,4182.1
33161,2011-07-12,CA_3,HOUSEHOLD,3551.12
33162,2011-07-13,CA_3,HOUSEHOLD,3204.82
33163,2011-07-14,CA_3,HOUSEHOLD,3308.14
33164,2011-07-15,CA_3,HOUSEHOLD,3836.01
33165,2011-07-16,CA_3,HOUSEHOLD,4441.13
33166,2011-07-17,CA_3,HOUSEHOLD,4851.59
33167,2011-07-18,CA_3,HOUSEHOLD,4095.05
33168,2011-07-19,CA_3,HOUSEHOLD,3277.65
33169,2011-07-20,CA_3,HOUSEHOLD,3231.84
33170,2011-07-21,CA_3,HOUSEHOLD,3383.97
33171,2011-07-22,CA_3,HOUSEHOLD,3784.08
33172,2011-07-23,CA_3,HOUSEHOLD,4517.2
33173,2011-07-24,CA_3,HOUSEHOLD,4570.42
33174,2011-07-25,CA_3,HOUSEHOLD,3652.32
33175,2011-07-26,CA_3,HOUSEHOLD,3261.99
33176,2011-07-27,CA_3,HOUSEHOLD,3323.68
33177,2011-07-28,CA_3,HOUSEHOLD,3285.35
33178,2011-07-29,CA_3,HOUSEHOLD,3833.23
33179,2011-07-30,CA_3,HOUSEHOLD,5150.72
33180,2011-07-31,CA_3,HOUSEHOLD,5401.99
33181,2011-08-01,CA_3,HOUSEHOLD,4488.87
33182,2011-08-02,CA_3,HOUSEHOLD,4342.04
33183,2011-08-03,CA_3,HOUSEHOLD,3843.16
33184,2011-08-04,CA_3,HOUSEHOLD,3738.68
33185,2011-08-05,CA_3,HOUSEHOLD,3898.64
33186,2011-08-06,CA_3,HOUSEHOLD,4650.34
33187,2011-08-07,CA_3,HOUSEHOLD,5365.63
33188,2011-08-08,CA_3,HOUSEHOLD,3853.31
33189,2011-08-09,CA_3,HOUSEHOLD,3519.34
33190,2011-08-10,CA_3,HOUSEHOLD,3869.59
33191,2011-08-11,CA_3,HOUSEHOLD,3208.22
33192,2011-08-12,CA_3,HOUSEHOLD,3963.84
33193,2011-08-13,CA_3,HOUSEHOLD,4598.33
33194,2011-08-14,CA_3,HOUSEHOLD,4901.65
33195,2011-08-15,CA_3,HOUSEHOLD,4480.31
33196,2011-08-16,CA_3,HOUSEHOLD,4315.57
33197,2011-08-17,CA_3,HOUSEHOLD,3957.45
33198,2011-08-18,CA_3,HOUSEHOLD,3363.99
33199,2011-08-19,CA_3,HOUSEHOLD,3885.31
33200,2011-08-20,CA_3,HOUSEHOLD,5263.5
33201,2011-08-21,CA_3,HOUSEHOLD,5849.12
33202,2011-08-22,CA_3,HOUSEHOLD,4321.76
33203,2011-08-23,CA_3,HOUSEHOLD,3914.47
33204,2011-08-24,CA_3,HOUSEHOLD,3804.65
33205,2011-08-25,CA_3,HOUSEHOLD,3675.76
33206,2011-08-26,CA_3,HOUSEHOLD,4080.65
33207,2011-08-27,CA_3,HOUSEHOLD,4649.38
33208,2011-08-28,CA_3,HOUSEHOLD,4480.92
33209,2011-08-29,CA_3,HOUSEHOLD,3589.47
33210,2011-08-30,CA_3,HOUSEHOLD,3716.33
33211,2011-08-31,CA_3,HOUSEHOLD,3246.29
33212,2011-09-01,CA_3,HOUSEHOLD,3984.94
33213,2011-09-02,CA_3,HOUSEHOLD,4101.7
33214,2011-09-03,CA_3,HOUSEHOLD,4448.41
33215,2011-09-04,CA_3,HOUSEHOLD,4604.3
33216,2011-09-05,CA_3,HOUSEHOLD,4768.05
33217,2011-09-06,CA_3,HOUSEHOLD,4382.79
33218,2011-09-07,CA_3,HOUSEHOLD,4487.67
33219,2011-09-08,CA_3,HOUSEHOLD,4085.27
33220,2011-09-09,CA_3,HOUSEHOLD,4438.27
33221,2011-09-10,CA_3,HOUSEHOLD,5143.7
33222,2011-09-11,CA_3,HOUSEHOLD,5802.24
33223,2011-09-12,CA_3,HOUSEHOLD,3856.96
33224,2011-09-13,CA_3,HOUSEHOLD,3515.68
33225,2011-09-14,CA_3,HOUSEHOLD,3476.44
33226,2011-09-15,CA_3,HOUSEHOLD,3989.47
33227,2011-09-16,CA_3,HOUSEHOLD,4546.0
33228,2011-09-17,CA_3,HOUSEHOLD,4765.37
33229,2011-09-18,CA_3,HOUSEHOLD,5447.71
33230,2011-09-19,CA_3,HOUSEHOLD,4260.84
33231,2011-09-20,CA_3,HOUSEHOLD,3659.0
33232,2011-09-21,CA_3,HOUSEHOLD,3754.51
33233,2011-09-22,CA_3,HOUSEHOLD,3293.11
33234,2011-09-23,CA_3,HOUSEHOLD,4048.96
33235,2011-09-24,CA_3,HOUSEHOLD,5196.16
33236,2011-09-25,CA_3,HOUSEHOLD,5446.48
33237,2011-09-26,CA_3,HOUSEHOLD,3763.13
33238,2011-09-27,CA_3,HOUSEHOLD,3969.39
33239,2011-09-28,CA_3,HOUSEHOLD,2989.89
33240,2011-09-29,CA_3,HOUSEHOLD,3168.05
33241,2011-09-30,CA_3,HOUSEHOLD,3743.64
33242,2011-10-01,CA_3,HOUSEHOLD,5714.45
33243,2011-10-02,CA_3,HOUSEHOLD,5255.19
33244,2011-10-03,CA_3,HOUSEHOLD,4038.41
33245,2011-10-04,CA_3,HOUSEHOLD,4159.62
33246,2011-10-05,CA_3,HOUSEHOLD,3737.82
33247,2011-10-06,CA_3,HOUSEHOLD,3553.23
33248,2011-10-07,CA_3,HOUSEHOLD,3853.71
33249,2011-10-08,CA_3,HOUSEHOLD,4494.2
33250,2011-10-09,CA_3,HOUSEHOLD,5441.55
33251,2011-10-10,CA_3,HOUSEHOLD,4327.39
33252,2011-10-11,CA_3,HOUSEHOLD,3655.72
33253,2011-10-12,CA_3,HOUSEHOLD,3487.21
33254,2011-10-13,CA_3,HOUSEHOLD,3427.47
33255,2011-10-14,CA_3,HOUSEHOLD,4274.89
33256,2011-10-15,CA_3,HOUSEHOLD,5054.18
33257,2011-10-16,CA_3,HOUSEHOLD,5887.94
33258,2011-10-17,CA_3,HOUSEHOLD,4291.54
33259,2011-10-18,CA_3,HOUSEHOLD,3582.18
33260,2011-10-19,CA_3,HOUSEHOLD,3553.43
33261,2011-10-20,CA_3,HOUSEHOLD,3720.37
33262,2011-10-21,CA_3,HOUSEHOLD,3981.47
33263,2011-10-22,CA_3,HOUSEHOLD,5258.0
33264,2011-10-23,CA_3,HOUSEHOLD,5164.68
33265,2011-10-24,CA_3,HOUSEHOLD,4315.47
33266,2011-10-25,CA_3,HOUSEHOLD,3630.09
33267,2011-10-26,CA_3,HOUSEHOLD,3869.38
33268,2011-10-27,CA_3,HOUSEHOLD,3473.83
33269,2011-10-28,CA_3,HOUSEHOLD,3684.86
33270,2011-10-29,CA_3,HOUSEHOLD,5050.9800000000005
33271,2011-10-30,CA_3,HOUSEHOLD,5129.76
33272,2011-10-31,CA_3,HOUSEHOLD,3558.19
33273,2011-11-01,CA_3,HOUSEHOLD,3932.16
33274,2011-11-02,CA_3,HOUSEHOLD,4194.62
33275,2011-11-03,CA_3,HOUSEHOLD,4271.37
33276,2011-11-04,CA_3,HOUSEHOLD,4774.24
33277,2011-11-05,CA_3,HOUSEHOLD,4839.34
33278,2011-11-06,CA_3,HOUSEHOLD,5887.46
33279,2011-11-07,CA_3,HOUSEHOLD,4200.78
33280,2011-11-08,CA_3,HOUSEHOLD,3460.46
33281,2011-11-09,CA_3,HOUSEHOLD,3618.1
33282,2011-11-10,CA_3,HOUSEHOLD,4074.8
33283,2011-11-11,CA_3,HOUSEHOLD,4201.52
33284,2011-11-12,CA_3,HOUSEHOLD,4496.76
33285,2011-11-13,CA_3,HOUSEHOLD,4786.99
33286,2011-11-14,CA_3,HOUSEHOLD,3999.72
33287,2011-11-15,CA_3,HOUSEHOLD,3502.81
33288,2011-11-16,CA_3,HOUSEHOLD,3511.65
33289,2011-11-17,CA_3,HOUSEHOLD,3222.99
33290,2011-11-18,CA_3,HOUSEHOLD,3777.86
33291,2011-11-19,CA_3,HOUSEHOLD,4785.6
33292,2011-11-20,CA_3,HOUSEHOLD,5221.2
33293,2011-11-21,CA_3,HOUSEHOLD,3833.29
33294,2011-11-22,CA_3,HOUSEHOLD,4149.11
33295,2011-11-23,CA_3,HOUSEHOLD,3652.23
